player_id;player_name;age;country;height_cm;weight_lbs;position;overall;potential;Value_millions;pref_foot;weak_foot;skill_moves;international_reputation;Attacking_work_rate;Defensive_work_rate;body_type;club_country;club_name;club_overall
247819;Nico Schlotterbeck;22;Germany;191;190;CB;81;87;37,5;Left;2;3;1;High; High;Normal (185+);Germany;Borussia Dortmund;81
244260;Daniel Olmo Carvajal;24;Spain;179;159;CAM;82;87;46;Right;4;4;3;Medium; High;Lean (170-185);Spain;Spain;83
243576;Pedro Antonio Porro Sauceda;22;Spain;173;152;RWB;82;88;46;Right;3;3;1;High; Medium;Normal (170-185);England;Tottenham Hotspur;82
241788;Mehdi Taremi;29;Iran;185;183;ST;82;82;30,5;Right;4;4;1;Medium; Medium;Normal (185+);Portugal;Porto;78
241461;Ferran Torres García;22;Spain;184;170;LW;82;88;49;Right;4;4;1;High; Medium;Lean (170-185);Spain;Fc Barcelona;83
240950;Pedro António Pereira Gonçalves;24;Portugal;173;170;LW;82;87;46;Right;4;4;1;High; Medium;Normal (170-185);Portugal;Sporting Cp;78
237679;Randal Kolo Muani;23;France;187;161;ST;81;86;39,5;Right;3;4;1;Medium; Medium;Lean (185+);France;France;83
236401;Noussair Mazraoui;24;Morocco;183;143;RB;82;85;38,5;Right;3;3;2;High; Low;Lean (170-185);Germany;Fc Bayern München;85
236276;Arnaut Danjuma Adam Groeneveld;25;Netherlands;178;163;ST;82;83;37;Right;4;4;1;High; Medium;Normal (170-185);England;Tottenham Hotspur;82
234577;Diogo Meireles Costa;22;Portugal;192;185;GK;81;87;33,5;Right;2;1;1;Medium; Medium;Normal (185+);Portugal;Porto;78
233486;Robin Le Normand;25;France;187;179;CB;81;86;34;Right;3;2;1;Medium; Medium;Lean (185+);Spain;Real Sociedad;79
233049;Jadon Sancho;22;England;180;168;LW;83;87;53;Right;3;5;3;Medium; Medium;Unique;England;Manchester United;82
232580;Gabriel dos Santos Magalhães;24;Brazil;190;192;CB;82;86;39,5;Left;2;2;2;Medium; High;Normal (185+);England;Arsenal;81
230375;Josué Durval Chiamulera Vaz;30;Brazil;185;176;CB;82;82;25;Right;3;2;1;Medium; Medium;Normal (185+);Brazil;Athletico Paranaense;74
230182;Lucas Luciano Mantela Patrício;22;Brazil;183;170;GK;82;82;27;Right;3;1;1;Medium; Medium;Normal (170-185);Brazil;Palmeiras;76
229582;Gianluca Mancini;26;Italy;190;170;CB;81;83;28;Right;3;2;2;Medium; High;Normal (185+);Italy;Roma;80
229391;João Maria Lobo Alves Palhinha Gonçalves;26;Portugal;190;187;CDM;82;84;34;Right;4;2;1;Medium; High;Normal (185+);England;Fulham;76
229237;Manuel Obafemi Akanji;26;Switzerland;187;201;CB;82;83;31,5;Right;4;2;2;Medium; Medium;Stocky (185+);England;Manchester City;85
227535;Rodrigo Bentancur Colmán;25;Uruguay;187;161;CM;82;86;42;Right;4;4;2;Medium; High;Lean (185+);England;Tottenham Hotspur;82
227236;André-Franck Zambo Anguissa;26;Cameroon;184;172;CDM;82;84;34;Right;3;3;1;High; Medium;Normal (170-185);Italy;Napoli;80
226851;Benjamin Pavard;26;France;186;179;RB;81;83;29,5;Right;3;3;3;Medium; High;Normal (185+);Germany;Fc Bayern München;85
226271;Fabián Ruiz Peña;26;Spain;189;154;CM;83;85;44,5;Left;3;4;2;Medium; Medium;Normal (185+);France;Paris Saint Germain;84
224179;Borja Iglesias Quintás;29;Spain;187;190;ST;82;82;30,5;Right;3;3;2;High; Medium;Lean (185+);Spain;Real Betis;79
223959;Lucas Torreira Di Pascua;26;Uruguay;166;132;CDM;82;84;34;Right;3;3;2;Medium; High;Normal (170-);Turkey;Galatasaray;76
223952;David Soria Solís;29;Spain;192;187;GK;82;82;21;Right;3;1;1;Medium; Medium;Lean (185+);Spain;Getafe;77
222077;Manuel Locatelli;24;Italy;185;165;CDM;82;86;40;Right;4;3;2;Medium; High;Lean (185+);Italy;Juventus;82
219693;Diego Carlos Santos Silva;29;Brazil;186;174;CB;82;82;25,5;Right;4;3;2;Medium; High;Stocky (185+);England;Aston Villa;79
216435;Stanislav Lobotka;27;Slovakia;170;141;CM;82;82;32;Right;4;3;2;Medium; Medium;Normal (170-);Italy;Napoli;80
215333;Duván Esteban Zapata Banguera;31;Colombia;189;194;ST;83;83;30,5;Right;4;3;2;High; Medium;Stocky (185+);Italy;Atalanta;79
215316;Gerónimo Rulli;30;Argentina;189;185;GK;82;82;20,5;Right;3;1;3;Medium; Medium;Normal (185+);Netherlands;Ajax;78
213661;Andreas Bødtker Christensen;26;Denmark;188;179;CB;82;86;37,5;Right;3;2;2;Low; Medium;Lean (185+);Spain;Fc Barcelona;83
213516;Ricardo Jorge da Luz Horta;27;Portugal;173;139;CAM;81;81;27,5;Right;3;3;1;High; High;Lean (170-185);Portugal;Portugal;83
212814;João Mário Naval da Costa Eduardo;29;Portugal;179;161;LM;81;81;25,5;Right;4;3;3;Medium; Medium;Normal (170-185);Portugal;Benfica;79
212523;Anderson Souza Conceição;28;Brazil;190;176;CF;82;82;31;Left;4;4;2;High; Low;Unique;Saudi Arabia;Al Nassr;73
212188;Timo Werner;26;Germany;180;168;ST;82;84;38;Right;4;3;3;High; Medium;Unique;Germany;Germany;85
212096;Vincenzo Grifo;29;Italy;180;168;LM;82;82;30;Right;2;4;2;Medium; Medium;Normal (170-185);Germany;Sc Freiburg;76
211688;José Luís Gayà Peña;27;Spain;172;146;LB;82;83;32;Left;3;4;3;High; Medium;Lean (170-185);Spain;Valencia;76
210413;Alessio Romagnoli;27;Italy;185;165;CB;81;81;24;Left;3;2;2;Medium; Medium;Unique;Italy;Lazio;79
210411;Otávio Edmilson da Silva Monteiro;27;Portugal;171;148;RM;82;82;32,5;Right;3;4;1;High; High;Normal (170-185);Portugal;Porto;78
210008;Adrien Rabiot;27;France;191;176;CM;82;82;32;Left;3;3;2;Medium; Medium;Lean (185+);Italy;Juventus;82
207410;Mateo Kovačić;28;Croatia;177;176;CM;83;83;36,5;Right;4;4;3;High; High;Normal (170-185);England;Chelsea;83
205988;Luke Shaw;26;England;181;165;LB;82;83;33;Left;2;3;2;Medium; Medium;Stocky (170-185);England;Manchester United;82
205693;Sébastien Haller;28;Côte d'Ivoire;190;181;ST;82;82;31;Right;3;3;3;Medium; Medium;Normal (185+);Germany;Borussia Dortmund;81
204935;Jordan Pickford;28;England;185;170;GK;82;84;26;Left;4;1;3;Medium; Medium;Normal (185+);England;Everton;77
204638;Vilmos Tamás Orban;29;Hungary;186;192;CB;82;82;25,5;Right;3;2;2;Low; Medium;Normal (185+);Hungary;Hungary;74
204525;Íñigo Martínez Berridi;31;Spain;182;170;CB;82;82;21;Left;3;2;2;Medium; Medium;Normal (170-185);Spain;Athletic Club;79
201455;Geoffrey Edwin Kondogbia;29;Central African Republic;188;168;CM;82;82;29,5;Left;3;3;2;Medium; High;Lean (185+);Spain;Atlético Madrid;83
201153;Álvaro Borja Morata Martín;29;Spain;190;185;ST;82;82;30,5;Right;4;3;3;Medium; Medium;Unique;Spain;Atlético Madrid;83
200724;José Ignacio Fernández Iglesias;32;Spain;180;168;CB;82;82;20;Right;4;2;2;Low; High;Normal (170-185);Spain;Real Madrid;85
200260;Steven Berghuis;30;Netherlands;182;165;CAM;82;82;29,5;Left;3;4;3;High; Low;Lean (170-185);Netherlands;Ajax;78
199845;Francesco Acerbi;34;Italy;192;194;CB;82;82;10;Left;3;3;3;Medium; High;Normal (185+);Italy;Inter;83
199503;Granit Xhaka;29;Switzerland;185;181;CDM;82;82;26;Left;3;3;3;Medium; Medium;Normal (185+);England;Arsenal;81
199482;Anthony Lopes;31;Portugal;184;179;GK;82;82;16;Left;2;1;2;Medium; Medium;Normal (170-185);France;Olympique Lyonnais;77
199434;Dušan Tadić;33;Serbia;181;168;LW;82;82;19;Left;3;4;3;Medium; Medium;Unique;Netherlands;Ajax;78
198717;Wilfried Zaha;29;Côte d'Ivoire;180;146;LM;82;82;30;Right;3;5;2;High; High;Unique;England;Crystal Palace;76
198219;Lorenzo Insigne;31;Italy;163;130;LW;83;83;30;Right;4;4;4;High; Medium;Unique;Canada;Toronto;70
193747;Jorge Resurrección Merodio;30;Spain;176;165;CM;82;82;29;Right;4;3;3;Medium; Medium;Normal (170-185);Spain;Atlético Madrid;83
193301;Alexandre Lacazette;31;France;175;161;ST;82;82;25,5;Right;4;4;3;High; High;Unique;France;Olympique Lyonnais;77
192366;Nicolás Hernán Gonzalo Otamendi;34;Argentina;183;172;CB;81;81;8,5;Right;3;2;3;Medium; High;Normal (170-185);Portugal;Benfica;79
192318;Mario Götze;30;Germany;176;159;CAM;82;82;29,5;Right;4;4;4;Medium; Medium;Normal (170-185);Germany;Eintracht Frankfurt;78
184344;Leonardo Bonucci;35;Italy;190;187;CB;82;82;8;Right;4;2;3;Medium; High;Normal (185+);Italy;Juventus;82
184200;Marko Arnautović;33;Austria;192;183;ST;82;82;19,5;Right;4;4;3;Medium; Low;Normal (185+);Italy;Bologna;75
184087;Toby Albertine Maurits Alderweireld;33;Belgium;186;179;CB;82;82;14,5;Right;3;2;3;Medium; Medium;Normal (185+);Belgium;Antwerp;73
168651;Ivan Rakitić;34;Croatia;184;172;CM;82;82;14;Right;4;3;3;Medium; Medium;Normal (170-185);Spain;Sevilla;80
163587;Kasper Peter Schmeichel;35;Denmark;189;196;GK;82;82;3,4;Right;3;1;2;Medium; Medium;Stocky (185+);France;Nice;76
162835;Samir Handanovič;37;Slovenia;193;203;GK;83;83;4;Right;3;1;3;Medium; Medium;Unique;Italy;Inter;83
157481;Raúl Albiol Tortajada;36;Spain;190;181;CB;82;82;5,5;Right;3;2;3;Low; High;Lean (185+);Spain;Villarreal;80
138956;Giorgio Chiellini;37;Italy;187;187;CB;82;82;5,5;Left;3;2;4;Medium; High;Normal (185+);United States;Los Angeles Fc;72
255475;Antony Matheus dos Santos;22;Brazil;172;139;RW;81;87;41,5;Left;2;5;3;High; High;Normal (170-185);England;Manchester United;82
252308;Almoatasembellah Ali Mohamed Al musrati;26;Libya;189;183;CDM;80;83;25;Right;2;2;1;Medium; High;Normal (185+);Portugal;Sporting Braga;76
252145;Nuno Alexandre Tavares Mendes;20;Portugal;176;154;LB;81;89;54;Left;4;3;1;High; Medium;Lean (170-185);France;Paris Saint Germain;84
248243;Eduardo Celmi Camavinga;19;France;182;150;CM;80;89;45,5;Left;3;4;3;High; High;Lean (170-185);Spain;Real Madrid;85
247635;Khvicha Kvaratskhelia;21;Georgia;183;154;LW;79;88;39,5;Right;5;4;1;Medium; Medium;Normal (170-185);Italy;Napoli;80
247394;Dejan Kulusevski;22;Sweden;186;165;RW;81;86;39,5;Left;3;4;2;High; Medium;Lean (185+);England;Tottenham Hotspur;82
247263;Edmond Fayçal Tapsoba;23;Burkina Faso;194;185;CB;80;85;29;Right;3;2;2;Medium; Medium;Normal (185+);Germany;Bayer 04 Leverkusen;79
247257;Roger Ibañez Da Silva;23;Brazil;185;161;CB;81;85;33;Right;2;2;2;Medium; High;Normal (185+);Italy;Roma;80
247090;Enzo Jeremías Fernández;21;Argentina;178;168;CM;81;88;52;Right;4;3;1;High; High;Normal (170-185);England;Chelsea;83
243630;Jonathan Christian David;22;Canada;177;170;ST;79;85;28,5;Right;5;3;2;High; High;Normal (170-185);France;Lille;75
243245;Orkun Kökçü;21;Turkey;175;150;CM;81;86;39,5;Right;5;3;2;Medium; Medium;Normal (170-185);Netherlands;Feyenoord;75
241671;Dominik Livaković;27;Croatia;187;174;GK;81;84;25,5;Right;2;1;2;Medium; Medium;Normal (185+);Croatia;Dinamo Zagreb;72
237678;Ibrahima Konaté;23;France;194;209;CB;81;88;48;Right;2;3;2;Medium; High;Stocky (185+);England;Liverpool;84
236786;Martin Terrier;25;France;184;172;LW;81;84;34;Right;3;3;2;High; Medium;Lean (170-185);France;Rennes;77
236772;Dominik Szoboszlai;21;Hungary;186;163;CAM;81;87;41,5;Right;4;4;1;Medium; Low;Normal (185+);Hungary;Hungary;74
235173;Ibrahim Sangaré;24;Côte d'Ivoire;191;170;CDM;81;86;35,5;Right;4;3;2;Medium; High;Normal (185+);Netherlands;Psv;76
234153;Carlos Soler Barragán;25;Spain;180;168;CM;83;86;47,5;Right;4;3;2;Medium; Medium;Normal (170-185);France;Paris Saint Germain;84
233927;Lucas Tolentino Coelho de Lima;24;Brazil;180;159;CAM;82;87;46;Left;4;5;2;High; High;Normal (170-185);England;West Ham United;79
233731;Alexander Isak;22;Sweden;192;170;ST;80;85;33;Right;5;4;2;High; Low;Unique;England;Newcastle United;79
233195;Xaver Schlager;24;Austria;174;172;CDM;81;84;32;Left;3;3;2;Medium; Medium;Stocky (170-185);Austria;Austria;78
233096;Denzel Justus Morris Dumfries;26;Netherlands;188;176;RWB;82;84;34,5;Right;3;2;3;High; Medium;Normal (185+);Italy;Inter;83
233064;Mason Mount;23;England;181;163;CAM;83;86;49,5;Right;4;3;3;High; High;Lean (170-185);England;Chelsea;83
232730;鎌田 大地;25;Japan;184;168;CAM;83;84;43,5;Right;4;3;2;Medium; Medium;Lean (170-185);Germany;Eintracht Frankfurt;78
231943;Richarlison de Andrade;25;Brazil;184;157;ST;81;84;34,5;Right;5;4;3;High; Medium;Normal (170-185);England;Tottenham Hotspur;82
231352;Tammy Bakumo-Abraham;24;England;195;190;ST;82;86;44;Right;3;3;2;Medium; Medium;Lean (185+);Italy;Roma;80
230430;Marvin Oswaldo Rangel Azevedo;30;Brazil;184;174;ST;81;81;25,5;Right;3;2;1;Medium; Medium;Normal (170-185);Brazil;Flamengo;76
230384;Nailton Suzuki Ito;26;Brazil;180;165;CAM;81;81;28;Right;4;2;1;Medium; Medium;Normal (170-185);Brazil;Atlético Mineiro;75
230347;Welington Kauê Dano Nascimento;22;Brazil;178;152;LB;81;81;27,5;Left;4;4;1;Medium; Medium;Lean (170-185);Brazil;Atlético Mineiro;75
230294;Louri Adriano Bisesi Barbosa;30;Brazil;188;183;ST;81;81;25,5;Right;3;4;1;High; Low;Normal (185+);Brazil;Brazil;80
230258;Rosival Jailson Dourado Santos;22;Brazil;175;154;CDM;81;81;27;Right;4;2;1;High; Medium;Lean (170-185);Brazil;Corinthians;73
230256;Adryan Juliano Zonta Torres;30;Brazil;172;150;LWB;81;81;22;Left;4;2;1;Medium; Medium;Normal (170-185);Brazil;Brazil;80
230225;Juan Heberto Mestres de Mesquita;26;Brazil;181;181;CB;81;81;24,5;Right;3;2;1;High; Medium;Normal (170-185);Brazil;Atlético Mineiro;75
229984;Ben Chilwell;25;England;180;170;LWB;81;84;31,5;Left;3;3;2;High; Medium;Normal (170-185);England;Chelsea;83
229668;Mario Hermoso Canseco;27;Spain;184;168;CB;80;82;22,5;Left;3;2;1;Medium; High;Normal (170-185);Spain;Atlético Madrid;83
228941;André Miguel Valente da Silva;26;Portugal;185;185;ST;82;83;36,5;Right;3;4;3;Medium; Medium;Normal (185+);Portugal;Portugal;83
227950;Yeray Álvarez López;27;Spain;182;174;CB;80;82;22,5;Right;3;2;2;Medium; Medium;Normal (170-185);Spain;Athletic Club;79
226790;Onyinye Wilfred Ndidi;25;Nigeria;183;163;CDM;82;83;32,5;Right;4;3;1;Medium; High;Lean (170-185);England;Leicester City;78
226226;Giovani Lo Celso;26;Argentina;177;150;CAM;81;84;33,5;Left;3;4;1;High; Medium;Normal (170-185);Spain;Villarreal;80
226221;Aritz Elustondo Irribaria;28;Spain;180;157;CB;81;82;24,5;Right;3;2;1;Low; High;Lean (170-185);Spain;Real Sociedad;79
225659;Guido Rodríguez;27;Argentina;185;176;CDM;82;83;31;Right;4;2;1;Medium; High;Lean (185+);Spain;Real Betis;79
225341;David García Zubiría;28;Spain;185;159;CB;80;81;20;Right;3;2;1;Medium; Medium;Lean (185+);Spain;Osasuna;76
225116;Alex Meret;25;Italy;190;183;GK;80;83;21,5;Left;3;1;2;Medium; Medium;Lean (185+);Italy;Napoli;80
224411;Gonçalo Manuel Ganchinho Guedes;25;Portugal;179;150;ST;81;83;33;Right;4;4;2;Medium; Low;Normal (170-185);Portugal;Benfica;79
221992;Hirving Rodrigo Lozano Bahena;26;Mexico;175;154;RW;81;81;28;Right;3;4;3;High; Low;Lean (170-185);Italy;Napoli;80
220651;José Ángel Esmoris Tasende;25;Spain;171;152;LWB;82;84;35;Left;3;4;2;High; Medium;Normal (170-185);Germany;Tsg Hoffenheim;77
216409;Matteo Politano;28;Italy;171;148;RW;81;81;26;Left;4;4;2;High; Low;Normal (170-185);Italy;Napoli;80
216388;Allan Saint-Maximin;25;France;173;148;LW;81;83;32,5;Right;4;5;2;High; Low;Stocky (170-185);England;Newcastle United;79
216354;Andrej Kramarić;31;Croatia;177;161;CF;81;81;22;Right;4;4;3;Medium; Medium;Normal (170-185);Croatia;Croatia;80
216320;Seko Fofana;27;Côte d'Ivoire;185;163;CM;81;81;27,5;Right;4;4;2;High; High;Normal (185+);France;Lens;75
216201;Iñaki Williams Arthuer;28;Ghana;186;176;ST;81;81;26,5;Right;2;4;2;High; Medium;Lean (185+);Spain;Athletic Club;79
214097;Benjamin Bourigeaud;28;France;178;154;RW;81;81;26;Right;3;3;2;High; High;Lean (170-185);France;Rennes;77
214047;Andrés Mateus Uribe Villa;31;Colombia;183;170;CM;81;81;21;Right;4;3;1;Medium; High;Normal (170-185);Portugal;Porto;78
212242;Robert Andrich;27;Germany;186;190;CDM;81;82;26,5;Right;4;3;2;High; High;Normal (185+);Germany;Bayer 04 Leverkusen;79
211990;Odisseas Vlachodimos;28;Greece;190;179;GK;81;83;22;Right;3;1;1;Medium; Medium;Lean (185+);Portugal;Benfica;79
211738;Mark Flekken;29;Netherlands;195;192;GK;81;81;17,5;Right;4;1;1;Medium; Medium;Normal (185+);Germany;Sc Freiburg;76
211256;Nicolás Alejandro Tagliafico;29;Argentina;172;143;LB;81;81;22,5;Left;2;3;3;Medium; High;Normal (170-185);France;Olympique Lyonnais;77
210324;Jonas Hofmann;29;Germany;176;161;CAM;81;81;25,5;Right;4;3;2;Medium; High;Normal (170-185);Germany;Borussia Mönchengladbach;77
210047;Fabian Lukas Schär;30;Switzerland;188;185;CB;80;80;17,5;Right;3;2;2;High; Medium;Normal (185+);England;Newcastle United;79
209519;Gaëtan Laborde;28;France;181;172;ST;81;81;26,5;Left;4;3;2;High; High;Normal (170-185);France;Nice;76
208670;Hakim Ziyech;29;Morocco;181;143;RW;82;82;30;Left;2;5;3;High; High;Unique;England;Chelsea;83
208618;Lucas Vázquez Iglesias;31;Spain;173;154;RB;81;81;18,5;Right;4;4;2;High; Medium;Normal (170-185);Spain;Real Madrid;85
207566;William Silva de Carvalho;30;Portugal;187;174;CDM;81;81;21,5;Right;4;3;2;High; Medium;Normal (185+);Spain;Real Betis;79
206585;Kepa Arrizabalaga Revuelta;27;Spain;189;187;GK;81;84;25,5;Right;4;1;2;Medium; Medium;Lean (185+);England;Chelsea;83
206511;Maximilian Arnold;28;Germany;184;163;CDM;81;82;25;Left;2;3;2;High; Medium;Normal (170-185);Germany;Vfl Wolfsburg;76
205686;Téji Tedy Savanier;30;France;172;152;CAM;81;81;25;Right;5;4;2;High; Medium;Normal (170-185);France;Montpellier;74
205569;James Ward-Prowse;27;England;173;146;CM;81;81;27,5;Right;3;3;2;High; High;Normal (170-185);England;Southampton;75
205175;Arkadiusz Krystian Milik;28;Poland;186;176;ST;81;81;26,5;Left;3;3;3;Medium; Medium;Lean (185+);Italy;Juventus;82
204923;Marcel Sabitzer;28;Austria;178;168;CM;81;81;25,5;Right;4;3;3;Medium; Medium;Normal (170-185);England;Manchester United;82
202884;Leonardo Spinazzola;29;Italy;186;165;LWB;81;81;22,5;Right;4;4;3;High; Medium;Lean (185+);Italy;Roma;80
202477;Gerard Deulofeu Lázaro;28;Spain;177;161;CF;81;81;26,5;Right;4;4;3;High; Medium;Normal (170-185);Italy;Udinese;75
200888;Danilo Luís Hélio Pereira;30;Portugal;188;183;CDM;80;80;17,5;Right;3;3;3;Medium; High;Normal (185+);France;Paris Saint Germain;84
199304;Danilo Luiz da Silva;30;Brazil;184;172;RB;81;81;22;Right;4;3;2;Medium; High;Lean (170-185);Italy;Juventus;82
198141;Marc Bartra Aregall;31;Spain;184;161;CB;81;81;17,5;Right;3;3;3;High; Medium;Lean (170-185);Turkey;Trabzonspor;76
197655;Sebastián Coates Nión;31;Uruguay;196;207;CB;82;82;21;Right;3;2;3;Medium; Medium;Normal (185+);Portugal;Sporting Cp;78
197061;Joël Andre Job Matip;30;Cameroon;194;198;CB;82;82;25;Right;2;2;2;Medium; Medium;Lean (185+);England;Liverpool;84
196978;Callum Wilson;30;England;180;146;ST;80;80;20,5;Right;3;4;2;High; Medium;Normal (170-185);England;Newcastle United;79
193698;Oliver Baumann;32;Germany;187;181;GK;82;82;15;Right;1;1;2;Medium; Medium;Normal (185+);Germany;Tsg Hoffenheim;77
193082;Juan Guillermo Cuadrado Bello;34;Colombia;179;159;RB;81;81;9,5;Right;3;5;3;High; Low;Lean (170-185);Italy;Juventus;82
192883;Henrikh Mkhitaryan;33;Armenia;177;165;CAM;81;81;16;Right;5;4;3;Medium; Low;Normal (170-185);Italy;Inter;83
190941;Lukáš Hrádecký;32;Finland;192;187;GK;81;81;13;Right;3;1;3;Medium; Medium;Normal (185+);Germany;Bayer 04 Leverkusen;79
188567;Pierre-Emerick Emiliano François Aubameyang;33;Gabon;187;176;ST;83;83;23;Right;4;4;3;High; Low;Unique;England;Chelsea;83
187598;Rafael Tolói;31;Italy;185;165;CB;81;81;17,5;Right;3;2;2;Medium; High;Normal (185+);Italy;Atalanta;79
183512;Yuri Berchiche Izeta;32;Spain;181;176;LB;81;81;18;Left;3;3;2;High; Medium;Normal (170-185);Spain;Athletic Club;79
183277;Eden Michael Hazard;31;Belgium;175;163;LW;83;83;30;Right;4;4;4;Medium; Medium;Unique;Spain;Real Madrid;85
179813;Edinson Roberto Cavani Gómez;35;Uruguay;185;170;ST;81;81;11;Right;4;3;4;High; High;Unique;Spain;Valencia;76
179645;Simon Thorup Kjær;33;Denmark;190;190;CB;82;82;14,5;Right;3;2;3;Low; High;Normal (185+);Italy;Milan;81
173608;José Luis Mato Sanmartín;32;Spain;192;176;ST;81;81;21;Right;3;3;1;High; Medium;Lean (185+);Spain;Espanyol;77
173426;Simon Luc Hildebert Mignolet;34;Belgium;193;192;GK;81;81;4,4;Right;3;1;3;Medium; Medium;Normal (185+);Belgium;Club Brugge;75
169416;Carlos Alberto Vela Garrido;33;Mexico;177;170;RW;81;81;16;Left;2;4;3;High; Low;Normal (170-185);United States;Los Angeles Fc;72
146536;Jesús Navas González;36;Spain;172;132;RB;81;81;5,5;Right;2;4;2;High; Medium;Lean (170-);Spain;Sevilla;80
120533;Kléper Laveran de Lima Ferreira;39;Portugal;188;174;CB;81;81;4,6;Right;3;2;4;Medium; High;Lean (185+);Portugal;Porto;78
264240;Pablo Martín Páez Gavira;17;Spain;173;150;CM;80;89;43,5;Right;3;3;1;High; High;Normal (170-185);Spain;Fc Barcelona;83
256903;Gonçalo Matias Ramos;21;Portugal;185;181;ST;78;86;32;Right;4;2;1;High; High;Normal (185+);Portugal;Benfica;79
255253;Vítor Machado Ferreira;22;Portugal;172;141;CM;80;89;47;Right;3;3;1;High; High;Lean (170-185);France;Paris Saint Germain;84
253306;Manuel Ugarte Ribeiro;21;Uruguay;182;170;CM;78;85;28,5;Right;3;3;1;High; High;Normal (170-185);Portugal;Sporting Cp;78
251892;Norberto Bercique Gomes Betuncal;24;Portugal;194;194;ST;80;83;29;Right;3;3;1;High; Medium;Lean (185+);Italy;Udinese;75
247103;Dávid Hancko;24;Slovakia;188;176;CB;79;84;24;Left;3;2;1;High; Medium;Lean (185+);Netherlands;Feyenoord;75
245630;Youssouf Fofana;23;France;185;163;CDM;80;84;27,5;Right;3;3;2;Medium; High;Normal (185+);Monaco;Monaco;77
244749;Nayef Aguerd;26;Morocco;190;168;CB;80;83;24,5;Left;3;2;2;Medium; Medium;Lean (185+);England;West Ham United;79
244675;Oihan Sancet Tirapu;22;Spain;188;159;CM;78;86;31,5;Right;4;4;1;High; Low;Lean (185+);Spain;Athletic Club;79
244369;Viktor Tsygankov;24;Ukraine;178;159;RM;80;83;29;Left;4;4;2;High; Medium;Lean (170-185);Ukraine;Ukraine;75
244263;Amir Rrahmani;28;Kosovo;192;183;CB;80;80;18;Right;4;2;1;Medium; Medium;Normal (185+);Italy;Napoli;80
